Position,typr,X1,X2,id,company,batch
24.0,CH2,[1.1181066903942676:38.980761047533534],567.0,cholesterol_05B,B,05
1.0,CH2,[1.8495556027825528:37.214676136475184],489.0,cholesterol_05B,B,05
1.0,CH2,[1.8527503192454213:37.03839567171567],489.0,cholesterol_05B,B,05
1.0,CH2,[1.8744641134321947:37.14269988654798],489.0,cholesterol_05B,B,05
1.0,CH2,[1.8542529134692172:37.684757095844624],489.0,cholesterol_05B,B,05
22.0,CH2,[1.345048416576029:36.21369377895204],496.0,cholesterol_05B,B,05
22.0,CH2,[1.3476876673431957:35.32558041328838],496.0,cholesterol_05B,B,05
22.0,CH2,[1.3343312208255316:36.893173468753076],496.0,cholesterol_05B,B,05
22.0,CH2,[1.3611690195435042:35.88175163889154],496.0,cholesterol_05B,B,05
20.0,CH,[1.348305077824865:36.249767859212206],454.0,cholesterol_05B,B,05
20.0,CH,[1.3406376381646978:35.865056630184085],454.0,cholesterol_05B,B,05
20.0,CH,[1.3558565584044733:35.68897772825908],454.0,cholesterol_05B,B,05
20.0,CH,[1.3438445764852691:35.833582233615154],454.0,cholesterol_05B,B,05
7.0,CH2,[1.9732010577502317:31.666146381984685],965.0,cholesterol_05B,B,05
7.0,CH2,[1.9797673178998836:31.654343861562204],965.0,cholesterol_05B,B,05
7.0,CH2,[1.9885748581985612:31.601575365803747],965.0,cholesterol_05B,B,05
7.0,CH2,[1.9799102757451918:32.31016909076479],965.0,cholesterol_05B,B,05
7.0,CH2,[1.9551482700579024:31.743130393965377],965.0,cholesterol_05B,B,05
7.0,CH2,[1.9967669859957728:31.613961798991916],965.0,cholesterol_05B,B,05
7.0,CH2,[1.967204729224953:32.39353959291374],965.0,cholesterol_05B,B,05
7.0,CH2,[1.9862101216753933:32.5558023073105],965.0,cholesterol_05B,B,05
7.0,CH2,[1.9743086076345753:31.722314017073217],965.0,cholesterol_05B,B,05
2.0,CH2,[1.835574181833064:31.5369388140355],340.0,cholesterol_05B,B,05
2.0,CH2,[1.838493386165299:31.59226889802968],340.0,cholesterol_05B,B,05
2.0,CH2,[1.8645437983110398:31.710769528345455],340.0,cholesterol_05B,B,05
16.0,CH2,[1.8457395992974688:28.300507004952397],362.0,cholesterol_05B,B,05
16.0,CH2,[1.8378018701384018:28.693858801265574],362.0,cholesterol_05B,B,05
16.0,CH2,[1.830620706983407:28.283628971027856],362.0,cholesterol_05B,B,05
25.0,CH,[1.5445541995430832:28.246666207616308],525.0,cholesterol_05B,B,05
25.0,CH,[1.4952582404829933:27.977998985862676],525.0,cholesterol_05B,B,05
25.0,CH,[1.5212411406152484:27.929247031609556],525.0,cholesterol_05B,B,05
25.0,CH,[1.5190329395560647:28.135482935245772],525.0,cholesterol_05B,B,05
25.0,CH,[1.5296939670789893:28.468254849345215],525.0,cholesterol_05B,B,05
15.0,CH2,[1.5878969136477648:24.59632889864544],525.0,cholesterol_05B,B,05
15.0,CH2,[1.5716562158002176:24.2141838470793],525.0,cholesterol_05B,B,05
15.0,CH2,[1.5901386260159915:24.205948693707402],525.0,cholesterol_05B,B,05
15.0,CH2,[1.5787453165591092:23.95483765571693],525.0,cholesterol_05B,B,05
15.0,CH2,[1.5652191801571411:24.124870453864222],525.0,cholesterol_05B,B,05
23.0,CH2,[1.3185957803392392:23.964316763777628],468.0,cholesterol_05B,B,05
23.0,CH2,[1.333737765827133:23.889436862657554],468.0,cholesterol_05B,B,05
23.0,CH2,[1.350499951930452:23.588306012883773],468.0,cholesterol_05B,B,05
23.0,CH2,[1.3577710360135997:24.301417644720992],468.0,cholesterol_05B,B,05
27.0,CH3,[0.8716166654583234:22.873212136382953],468.0,cholesterol_05B,B,05
27.0,CH3,[0.8740935711368707:22.95817571453593],468.0,cholesterol_05B,B,05
27.0,CH3,[0.8672493298078474:22.614124772845358],468.0,cholesterol_05B,B,05
27.0,CH3,[0.8849086954810312:23.075888191333004],468.0,cholesterol_05B,B,05
26.0,CH3,[0.8603166906766234:22.68977916435604],383.0,cholesterol_05B,B,05
26.0,CH3,[0.8579067020538608:22.910117301081506],383.0,cholesterol_05B,B,05
26.0,CH3,[0.8665882972490881:22.53380747922758],383.0,cholesterol_05B,B,05
11.0,CH2,[1.4788242863813088:20.81313073956245],355.0,cholesterol_05B,B,05
11.0,CH2,[1.4729297725242132:20.94266004371951],355.0,cholesterol_05B,B,05
11.0,CH2,[1.5030322587002347:21.49811501823326],355.0,cholesterol_05B,B,05
19.0,CH3,[1.0175090462971288:19.425137373859755],454.0,cholesterol_05B,B,05
19.0,CH3,[1.0006510812994567:19.752140261401806],454.0,cholesterol_05B,B,05
19.0,CH3,[1.008709936453179:19.501602068661178],454.0,cholesterol_05B,B,05
19.0,CH3,[1.0091122930038567:19.56917006705684],454.0,cholesterol_05B,B,05
21.0,CH3,[0.9118173584694004:18.648228328285164],397.0,cholesterol_05B,B,05
21.0,CH3,[0.9158319104963758:18.57025642221322],397.0,cholesterol_05B,B,05
21.0,CH3,[0.9003548072248599:18.7257107317177],397.0,cholesterol_05B,B,05
18.0,CH3,[0.6773580861189178:11.849487103953077],262.0,cholesterol_05B,B,05
18.0,CH3,[0.6753798137027662:11.866968265845653],262.0,cholesterol_05B,B,05
6.0,C,[5.482840289398267:114.68399449971298],447.0,cholesterol_05C,C,05
6.0,C,[5.403110262770295:122.1288500078952],447.0,cholesterol_05C,C,05
6.0,C,[5.007899239886418:116.67117455575656],447.0,cholesterol_05C,C,05
6.0,C,[5.5651395222525935:117.24506373820037],447.0,cholesterol_05C,C,05
3.0,CH-OH,[3.323248638738794:69.55641905445717],390.0,cholesterol_05C,C,05
3.0,CH-OH,[3.559756736213993:74.5392851716875],390.0,cholesterol_05C,C,05
3.0,CH-OH,[3.597226131422239:74.94467650799754],390.0,cholesterol_05C,C,05
14.0,CH,[1.1221502142061817:58.512636240289865],383.0,cholesterol_05C,C,05
14.0,CH,[1.0324910988362341:57.27597727350058],383.0,cholesterol_05C,C,05
14.0,CH,[0.9997565137145774:56.62145783595471],383.0,cholesterol_05C,C,05
17.0,CH,[1.0148684671457222:56.04314356585061],404.0,cholesterol_05C,C,05
17.0,CH,[1.099311526864333:54.592515926266515],404.0,cholesterol_05C,C,05
17.0,CH,[1.1599395863156485:59.64738049579264],404.0,cholesterol_05C,C,05
17.0,CH,[1.0852082943542118:60.75086666940077],404.0,cholesterol_05C,C,05
9.0,CH,[0.9504924643317532:52.58826200668933],567.0,cholesterol_05C,C,05
9.0,CH,[0.951438990270833:52.433533656714104],567.0,cholesterol_05C,C,05
9.0,CH,[0.920053984215597:51.193163402299895],567.0,cholesterol_05C,C,05
9.0,CH,[0.9297385255559569:52.47537099285143],567.0,cholesterol_05C,C,05
9.0,CH,[0.8681545849857508:48.29790081990015],567.0,cholesterol_05C,C,05
4.0,CH2,[2.2703340160842496:43.99469893164047],1000.0,cholesterol_05C,C,05
4.0,CH2,[2.2459080480341242:42.79892979015837],1000.0,cholesterol_05C,C,05
4.0,CH2,[2.329784575003603:41.521329694037135],1000.0,cholesterol_05C,C,05
4.0,CH2,[2.1942339973362968:42.27499434174844],1000.0,cholesterol_05C,C,05
4.0,CH2,[2.535861203995923:41.6610863666596],1000.0,cholesterol_05C,C,05
4.0,CH2,[2.3393610599856536:44.5453009894244],1000.0,cholesterol_05C,C,05
4.0,CH2,[2.474713492081938:42.89864620946814],1000.0,cholesterol_05C,C,05
4.0,CH2,[2.0972259724328985:44.872115238055706],1000.0,cholesterol_05C,C,05
4.0,CH2,[2.3172135093392487:44.91234540778612],1000.0,cholesterol_05C,C,05
4.0,CH2,[2.3372452449983165:44.4499035268374],1000.0,cholesterol_05C,C,05
12.0,CH2,[2.14289964323976:38.64249569503054],440.0,cholesterol_05C,C,05
12.0,CH2,[2.033103665062503:42.3108461025747],440.0,cholesterol_05C,C,05
12.0,CH2,[2.0478631243202163:39.72608511878171],440.0,cholesterol_05C,C,05
12.0,CH2,[2.067657505073967:40.38949322908305],440.0,cholesterol_05C,C,05
24.0,CH2,[1.1158865363474102:39.08898882004578],567.0,cholesterol_05C,C,05
24.0,CH2,[1.230047321938786:38.56625840505987],567.0,cholesterol_05C,C,05
24.0,CH2,[1.1328436619272082:42.546177860938165],567.0,cholesterol_05C,C,05
24.0,CH2,[1.1004700278065018:37.89307253331237],567.0,cholesterol_05C,C,05
24.0,CH2,[1.1647276910411093:36.903805237667676],567.0,cholesterol_05C,C,05
1.0,CH2,[1.8078239499916575:36.87338068237592],489.0,cholesterol_05C,C,05
1.0,CH2,[1.8182372647422442:35.99197835857836],489.0,cholesterol_05C,C,05
1.0,CH2,[1.8489129750373348:36.51349943273992],489.0,cholesterol_05C,C,05
1.0,CH2,[1.8900593122912586:39.223785479223146],489.0,cholesterol_05C,C,05
22.0,CH2,[1.339696387622619:36.2684688947602],496.0,cholesterol_05C,C,05
22.0,CH2,[1.2559057623171448:31.82790206644189],496.0,cholesterol_05C,C,05
22.0,CH2,[1.396736770793777:39.665867343765385],496.0,cholesterol_05C,C,05
22.0,CH2,[1.2967028716197906:34.608758194457685],496.0,cholesterol_05C,C,05
20.0,CH,[1.371170869347932:38.04883929606105],454.0,cholesterol_05C,C,05
20.0,CH,[1.3305975260269614:36.12528315092043],454.0,cholesterol_05C,C,05
20.0,CH,[1.3337639822680334:35.24488864129544],454.0,cholesterol_05C,C,05
20.0,CH,[1.344473019899874:35.96791116807577],454.0,cholesterol_05C,C,05
7.0,CH2,[2.112056306130051:30.730731909923428],965.0,cholesterol_05C,C,05
7.0,CH2,[2.0108815396983366:30.671719307811024],965.0,cholesterol_05C,C,05
7.0,CH2,[1.968173105635966:30.40787682901874],965.0,cholesterol_05C,C,05
7.0,CH2,[1.9295353256172436:33.95084545382396],965.0,cholesterol_05C,C,05
7.0,CH2,[2.139925378602975:31.11565196982688],965.0,cholesterol_05C,C,05
7.0,CH2,[1.8188530136721275:30.469808994959592],965.0,cholesterol_05C,C,05
7.0,CH2,[1.9880837447966841:34.367697964568706],965.0,cholesterol_05C,C,05
7.0,CH2,[1.9737013826348946:35.179011536552515],965.0,cholesterol_05C,C,05
7.0,CH2,[2.043138338211839:31.011570085366085],965.0,cholesterol_05C,C,05
2.0,CH2,[1.9448736341142905:30.884694070177506],340.0,cholesterol_05C,C,05
2.0,CH2,[1.84970521360637:31.161344490148394],340.0,cholesterol_05C,C,05
2.0,CH2,[1.9580097830236443:31.753847641727283],340.0,cholesterol_05C,C,05
16.0,CH2,[1.8912464409833152:28.70253502476199],362.0,cholesterol_05C,C,05
16.0,CH2,[1.811985004742483:30.669294006327867],362.0,cholesterol_05C,C,05
16.0,CH2,[1.7611136685120303:28.61814485513929],362.0,cholesterol_05C,C,05
25.0,CH,[1.5413586618693307:29.23333103808154],525.0,cholesterol_05C,C,05
25.0,CH,[1.6371425824597252:27.889994929313378],525.0,cholesterol_05C,C,05
25.0,CH,[1.678691634363427:27.64623515804778],525.0,cholesterol_05C,C,05
25.0,CH,[1.5341225948083421:28.677414676228853],525.0,cholesterol_05C,C,05
25.0,CH,[1.555759931770365:30.341274246726073],525.0,cholesterol_05C,C,05
15.0,CH2,[1.5451807344731059:25.781644493227194],525.0,cholesterol_05C,C,05
15.0,CH2,[1.7045209879610288:23.87091923539651],525.0,cholesterol_05C,C,05
15.0,CH2,[1.5728907230366214:23.829743468537004],525.0,cholesterol_05C,C,05
15.0,CH2,[1.5508925710730317:22.57418827858465],525.0,cholesterol_05C,C,05
15.0,CH2,[1.630137364424817:23.424352269321112],525.0,cholesterol_05C,C,05
23.0,CH2,[1.3247172327268268:24.621583818888137],468.0,cholesterol_05C,C,05
23.0,CH2,[1.2982317481662287:24.24718431328777],468.0,cholesterol_05C,C,05
23.0,CH2,[1.4334895407814603:22.741530064418857],468.0,cholesterol_05C,C,05
23.0,CH2,[1.3794407503721848:26.307088223604953],468.0,cholesterol_05C,C,05
27.0,CH3,[0.8297348551016204:23.16606068191476],468.0,cholesterol_05C,C,05
27.0,CH3,[0.8644437857141875:23.59087857267965],468.0,cholesterol_05C,C,05
27.0,CH3,[0.866176707491858:21.870623864226786],468.0,cholesterol_05C,C,05
27.0,CH3,[0.8786873729031777:24.17944095666502],468.0,cholesterol_05C,C,05
26.0,CH3,[0.8875573792685889:23.04889582178019],383.0,cholesterol_05C,C,05
26.0,CH3,[0.814423814359228:24.150586505407517],383.0,cholesterol_05C,C,05
26.0,CH3,[0.8432937798696266:22.269037396137886],383.0,cholesterol_05C,C,05
11.0,CH2,[1.4297215020595144:19.665653697812242],355.0,cholesterol_05C,C,05
11.0,CH2,[1.4260876202745472:20.313300218597547],355.0,cholesterol_05C,C,05
11.0,CH2,[1.5550751757015937:23.0905750911663],355.0,cholesterol_05C,C,05
19.0,CH3,[0.97303136804376:19.52568686929878],454.0,cholesterol_05C,C,05
19.0,CH3,[1.0870072170464198:21.160701307009028],454.0,cholesterol_05C,C,05
19.0,CH3,[1.0335210769698404:19.908010343305893],454.0,cholesterol_05C,C,05
19.0,CH3,[1.0240555812936172:20.245850335284207],454.0,cholesterol_05C,C,05
21.0,CH3,[0.8896884598442975:18.441141641425823],397.0,cholesterol_05C,C,05
21.0,CH3,[0.95794313535827:18.051282111066108],397.0,cholesterol_05C,C,05
21.0,CH3,[0.9230858655484446:18.828553658588508],397.0,cholesterol_05C,C,05
18.0,CH3,[0.6410265658427129:11.647435519765382],262.0,cholesterol_05C,C,05
18.0,CH3,[0.6404558913738928:11.734841329228267],262.0,cholesterol_05C,C,05
29.0,CH2,[2.3325418897213566:26.692415516309104],724.0,cholesterol_05C,C,05
29.0,CH2,[2.412905097788987:29.77200356832005],724.0,cholesterol_05C,C,05
29.0,CH2,[2.48637336559298:28.824211933007327],724.0,cholesterol_05C,C,05
29.0,CH2,[2.5436982857746515:28.751890989638238],724.0,cholesterol_05C,C,05
29.0,CH2,[2.1828930390175945:27.22728102085825],724.0,cholesterol_05C,C,05
29.0,CH2,[2.1945841690090964:28.137370778105897],724.0,cholesterol_05C,C,05
29.0,CH2,[2.414823359994038:28.370830626873847],724.0,cholesterol_05C,C,05
30.0,CH3,[1.1302305184346044:9.008406154951327],485.0,cholesterol_05C,C,05
30.0,CH3,[1.183523721998326:8.54138734132503],485.0,cholesterol_05C,C,05
30.0,CH3,[1.0181636057550614:8.967202250991276],485.0,cholesterol_05C,C,05
30.0,CH3,[1.1366076888635117:9.14725293683515],485.0,cholesterol_05C,C,05
